# P:$141CA7  filter_coeff_base_tbl  (1201 words)
# FILTER: cutoff->coefficient table, indexed by env-modulated BASE x $4AF>>24 (0..1199); used at P:$058B kernel
#  idx | hex     signed24   fraction(24-bit)
   634 | 7EC1D3   8307155   0.9902900
   635 | 7EBE5D   8306269   0.9901844
   636 | 7EBADE   8305374   0.9900777
   637 | 7EB755   8304469   0.9899698
   638 | 7EB3C3   8303555   0.9898609
   639 | 7EB026   8302630   0.9897506
   640 | 7EAC80   8301696   0.9896393
   641 | 7EA8CF   8300751   0.9895266
   642 | 7EA514   8299796   0.9894128
   643 | 7EA14E   8298830   0.9892976
   644 | 7E9D7F   8297855   0.9891814
   645 | 7E99A4   8296868   0.9890637
   646 | 7E95BF   8295871   0.9889449
   647 | 7E91CF   8294863   0.9888247
   648 | 7E8DD4   8293844   0.9887033
   649 | 7E89CE   8292814   0.9885805
   650 | 7E85BD   8291773   0.9884564
   651 | 7E81A1   8290721   0.9883310
   652 | 7E7D79   8289657   0.9882041
   653 | 7E7945   8288581   0.9880759
   654 | 7E7506   8287494   0.9879463
   655 | 7E70BC   8286396   0.9878154
   656 | 7E6C65   8285285   0.9876829
   657 | 7E6802   8284162   0.9875491
   658 | 7E6393   8283027   0.9874138
   659 | 7E5F18   8281880   0.9872770
   660 | 7E5A90   8280720   0.9871387
   661 | 7E55FC   8279548   0.9869990
   662 | 7E515B   8278363   0.9868578
   663 | 7E4CAD   8277165   0.9867150
   664 | 7E47F2   8275954   0.9865706
   665 | 7E432A   8274730   0.9864247
   666 | 7E3E55   8273493   0.9862772
   667 | 7E3973   8272243   0.9861282
   668 | 7E3482   8270978   0.9859774
   669 | 7E2F85   8269701   0.9858252
   670 | 7E2A79   8268409   0.9856712
   671 | 7E255F   8267103   0.9855155
   672 | 7E2037   8265783   0.9853581
   673 | 7E1B01   8264449   0.9851991
   674 | 7E15BD   8263101   0.9850384
   675 | 7E1069   8261737   0.9848758
   676 | 7E0B07   8260359   0.9847115
   677 | 7E0596   8258966   0.9845455
   678 | 7E0016   8257558   0.9843776
   679 | 7DFA87   8256135   0.9842080
   680 | 7DF4E8   8254696   0.9840364
   681 | 7DEF3A   8253242   0.9838631
   682 | 7DE97C   8251772   0.9836879
   683 | 7DE3AE   8250286   0.9835107
   684 | 7DDDD0   8248784   0.9833317
   685 | 7DD7E2   8247266   0.9831507
   686 | 7DD1E3   8245731   0.9829677
   687 | 7DCBD4   8244180   0.9827828
   688 | 7DC5B4   8242612   0.9825959
   689 | 7DBF83   8241027   0.9824070
   690 | 7DB940   8239424   0.9822159
   691 | 7DB2ED   8237805   0.9820229
   692 | 7DAC87   8236167   0.9818276
   693 | 7DA611   8234513   0.9816304
   694 | 7D9F88   8232840   0.9814310
   695 | 7D98ED   8231149   0.9812294
   696 | 7D9240   8229440   0.9810257
   697 | 7D8B80   8227712   0.9808197
   698 | 7D84AE   8225966   0.9806116
   699 | 7D7DC8   8224200   0.9804010
   700 | 7D76D0   8222416   0.9801884
   701 | 7D6FC4   8220612   0.9799733
   702 | 7D68A5   8218789   0.9797560
   703 | 7D6172   8216946   0.9795363
   704 | 7D5A2C   8215084   0.9793143
   705 | 7D52D1   8213201   0.9790899
   706 | 7D4B61   8211297   0.9788629
   707 | 7D43DE   8209374   0.9786336
   708 | 7D3C45   8207429   0.9784018
   709 | 7D3497   8205463   0.9781674
   710 | 7D2CD4   8203476   0.9779305
   711 | 7D24FC   8201468   0.9776912
   712 | 7D1D0E   8199438   0.9774492
   713 | 7D150A   8197386   0.9772046
   714 | 7D0CEF   8195311   0.9769572
   715 | 7D04BF   8193215   0.9767073
   716 | 7CFC77   8191095   0.9764546
   717 | 7CF419   8188953   0.9761993
   718 | 7CEBA4   8186788   0.9759412
   719 | 7CE317   8184599   0.9756802
   720 | 7CDA73   8182387   0.9754165
   721 | 7CD1B7   8180151   0.9751500
   722 | 7CC8E2   8177890   0.9748805
   723 | 7CBFF5   8175605   0.9746081
   724 | 7CB6F0   8173296   0.9743328
   725 | 7CADD1   8170961   0.9740545
   726 | 7CA49A   8168602   0.9737732
   727 | 7C9B49   8166217   0.9734889
   728 | 7C91DE   8163806   0.9732015
   729 | 7C8859   8161369   0.9729110
   730 | 7C7EBA   8158906   0.9726174
   731 | 7C7500   8156416   0.9723206
   732 | 7C6B2C   8153900   0.9720206
   733 | 7C613C   8151356   0.9717174
   734 | 7C5731   8148785   0.9714109
   735 | 7C4D0A   8146186   0.9711010
   736 | 7C42C7   8143559   0.9707879
   737 | 7C3868   8140904   0.9704714
   738 | 7C2DEC   8138220   0.9701514
   739 | 7C2353   8135507   0.9698280
   740 | 7C189D   8132765   0.9695011
   741 | 7C0DCA   8129994   0.9691708
   742 | 7C02D9   8127193   0.9688369
   743 | 7BF7C9   8124361   0.9684993
   744 | 7BEC9B   8121499   0.9681581
   745 | 7BE14E   8118606   0.9678133
   746 | 7BD5E2   8115682   0.9674647
   747 | 7BCA56   8112726   0.9671123
   748 | 7BBEAB   8109739   0.9667562
   749 | 7BB2DF   8106719   0.9663962
   750 | 7BA6F3   8103667   0.9660324
   751 | 7B9AE6   8100582   0.9656646
   752 | 7B8EB8   8097464   0.9652929
   753 | 7B8269   8094313   0.9649173
   754 | 7B75F7   8091127   0.9645375
   755 | 7B6963   8087907   0.9641536
   756 | 7B5CAD   8084653   0.9637657
   757 | 7B4FD3   8081363   0.9633735
   758 | 7B42D6   8078038   0.9629772
   759 | 7B35B6   8074678   0.9625766
   760 | 7B2871   8071281   0.9621717
   761 | 7B1B08   8067848   0.9617624
   762 | 7B0D79   8064377   0.9613487
   763 | 7AFFC6   8060870   0.9609306
   764 | 7AF1ED   8057325   0.9605080
   765 | 7AE3ED   8053741   0.9600807
   766 | 7AD5C8   8050120   0.9596491
   767 | 7AC77B   8046459   0.9592127
   768 | 7AB907   8042759   0.9587716
   769 | 7AAA6B   8039019   0.9583257
   770 | 7A9BA8   8035240   0.9578753
   771 | 7A8CBB   8031419   0.9574198
   772 | 7A7DA6   8027558   0.9569595
   773 | 7A6E67   8023655   0.9564942
   774 | 7A5EFE   8019710   0.9560239
   775 | 7A4F6B   8015723   0.9555486
   776 | 7A3FAE   8011694   0.9550683
   777 | 7A2FC5   8007621   0.9545828
   778 | 7A1FB0   8003504   0.9540920
   779 | 7A0F6F   7999343   0.9535960
   780 | 79FF02   7995138   0.9530947
   781 | 79EE67   7990887   0.9525880
   782 | 79DD9F   7986591   0.9520758
   783 | 79CCA9   7982249   0.9515582
   784 | 79BB85   7977861   0.9510351
   785 | 79AA32   7973426   0.9505064
   786 | 7998AF   7968943   0.9499720
   787 | 7986FC   7964412   0.9494319
   788 | 797518   7959832   0.9488859
   789 | 796304   7955204   0.9483342
   790 | 7950BE   7950526   0.9477766
   791 | 793E46   7945798   0.9472129
   792 | 792B9B   7941019   0.9466432
   793 | 7918BE   7936190   0.9460676
   794 | 7905AC   7931308   0.9454856
   795 | 78F267   7926375   0.9448975
   796 | 78DEED   7921389   0.9443032
   797 | 78CB3D   7916349   0.9437023
   798 | 78B758   7911256   0.9430952
   799 | 78A33D   7906109   0.9424816
   800 | 788EEA   7900906   0.9418614
   801 | 787A60   7895648   0.9412346
   802 | 78659E   7890334   0.9406011
   803 | 7850A3   7884963   0.9399608
   804 | 783B6F   7879535   0.9393138
   805 | 782601   7874049   0.9386598
   806 | 781058   7868504   0.9379988
   807 | 77FA74   7862900   0.9373307
   808 | 77E455   7857237   0.9366556
   809 | 77CDF9   7851513   0.9359733
   810 | 77B761   7845729   0.9352838
   811 | 77A08A   7839882   0.9345868
   812 | 778976   7833974   0.9338825
   813 | 777222   7828002   0.9331706
   814 | 775A8F   7821967   0.9324511
   815 | 7742BC   7815868   0.9317241
   816 | 772AA8   7809704   0.9309893
   817 | 771253   7803475   0.9302467
   818 | 76F9BB   7797179   0.9294962
   819 | 76E0E0   7790816   0.9287376
   820 | 76C7C2   7784386   0.9279711
   821 | 76AE60   7777888   0.9271965
   822 | 7694B8   7771320   0.9264135
   823 | 767ACB   7764683   0.9256223
   824 | 766097   7757975   0.9248227
   825 | 76461C   7751196   0.9240146
   826 | 762B5A   7744346   0.9231980
   827 | 76104E   7737422   0.9223726
   828 | 75F4FA   7730426   0.9215386
   829 | 75D95B   7723355   0.9206957
   830 | 75BD71   7716209   0.9198438
   831 | 75A13C   7708988   0.9189830
   832 | 7584BA   7701690   0.9181130
   833 | 7567EA   7694314   0.9172337
   834 | 754ACD   7686861   0.9163452
   835 | 752D61   7679329   0.9154474
   836 | 750FA6   7671718   0.9145401
   837 | 74F19A   7664026   0.9136231
   838 | 74D33C   7656252   0.9126964
   839 | 74B48D   7648397   0.9117600
   840 | 74958B   7640459   0.9108137
   841 | 747634   7632436   0.9098573
   842 | 74568A   7624330   0.9088910
   843 | 743689   7616137   0.9079143
   844 | 741633   7607859   0.9069275
   845 | 73F585   7599493   0.9059302
   846 | 73D47F   7591039   0.9049224
   847 | 73B31F   7582495   0.9039038
   848 | 739166   7573862   0.9028747
   849 | 736F52   7565138   0.9018347
   850 | 734CE3   7556323   0.9007839
   851 | 732A16   7547414   0.8997219
   852 | 7306EC   7538412   0.8986487
   853 | 72E364   7529316   0.8975644
   854 | 72BF7B   7520123   0.8964685
   855 | 729B33   7510835   0.8953613
   856 | 727688   7501448   0.8942423
   857 | 72517C   7491964   0.8931117
   858 | 722C0C   7482380   0.8919692
   859 | 720637   7472695   0.8908147
   860 | 71DFFD   7462909   0.8896481
   861 | 71B95D   7453021   0.8884693
   862 | 719255   7443029   0.8872782
   863 | 716AE4   7432932   0.8860745
   864 | 71430A   7422730   0.8848584
   865 | 711AC5   7412421   0.8836294
   866 | 70F214   7402004   0.8823876
   867 | 70C8F7   7391479   0.8811330
   868 | 709F6C   7380844   0.8798652
   869 | 707572   7370098   0.8785841
   870 | 704B07   7359239   0.8772897
   871 | 70202C   7348268   0.8759818
   872 | 6FF4DE   7337182   0.8746603
   873 | 6FC91D   7325981   0.8733250
   874 | 6F9CE7   7314663   0.8719758
   875 | 6F703B   7303227   0.8706125
   876 | 6F4319   7291673   0.8692352
   877 | 6F157E   7279998   0.8678434
   878 | 6EE76A   7268202   0.8664372
   879 | 6EB8DC   7256284   0.8650165
   880 | 6E89D2   7244242   0.8635809
   881 | 6E5A4B   7232075   0.8621305
   882 | 6E2A47   7219783   0.8606652
   883 | 6DF9C2   7207362   0.8591845
   884 | 6DC8BD   7194813   0.8576885
   885 | 6D9737   7182135   0.8561772
   886 | 6D652D   7169325   0.8546501
   887 | 6D329F   7156383   0.8531073
   888 | 6CFF8B   7143307   0.8515486
   889 | 6CCBF0   7130096   0.8499737
   890 | 6C97CD   7116749   0.8483826
   891 | 6C6321   7103265   0.8467752
   892 | 6C2DE9   7089641   0.8451511
   893 | 6BF825   7075877   0.8435103
   894 | 6BC1D4   7061972   0.8418527
   895 | 6B8AF3   7047923   0.8401779
   896 | 6B5382   7033730   0.8384860
   897 | 6B1B80   7019392   0.8367767
   898 | 6AE2EA   7004906   0.8350499
   899 | 6AA9BF   6990271   0.8333052
   900 | 6A6FFF   6975487   0.8315428
   901 | 6A35A7   6960551   0.8297623
   902 | 69FAB7   6945463   0.8279637
   903 | 69BF2C   6930220   0.8261466
   904 | 698305   6914821   0.8243109
   905 | 694641   6899265   0.8224565
   906 | 6908DF   6883551   0.8205832
   907 | 68CADC   6867676   0.8186908
   908 | 688C37   6851639   0.8167790
   909 | 684CEF   6835439   0.8148478
   910 | 680D02   6819074   0.8128970
   911 | 67CC6F   6802543   0.8109263
   912 | 678B34   6785844   0.8089356
   913 | 674950   6768976   0.8069248
   914 | 6706C0   6751936   0.8048935
   915 | 66C384   6734724   0.8028417
   916 | 667F9A   6717338   0.8007691
   917 | 663AFF   6699775   0.7986754
   918 | 65F5B3   6682035   0.7965606
   919 | 65AFB4   6664116   0.7944245
   920 | 656901   6646017   0.7922670
   921 | 652196   6627734   0.7900875
   922 | 64D974   6609268   0.7878861
   923 | 649098   6590616   0.7856627
   924 | 644700   6571776   0.7834167
   925 | 63FCAC   6552748   0.7811484
   926 | 63B198   6533528   0.7788572
   927 | 6365C3   6514115   0.7765430
   928 | 63192D   6494509   0.7742058
   929 | 62CBD2   6474706   0.7718451
   930 | 627DB1   6454705   0.7694608
   931 | 622EC8   6434504   0.7670527
   932 | 61DF16   6414102   0.7646205
   933 | 618E99   6393497   0.7621642
   934 | 613D4E   6372686   0.7596834
   935 | 60EB35   6351669   0.7571779
   936 | 60984A   6330442   0.7546475
   937 | 60448E   6309006   0.7520921
   938 | 5FEFFD   6287357   0.7495114
   939 | 5F9A95   6265493   0.7469050
   940 | 5F4455   6243413   0.7442728
   941 | 5EED3B   6221115   0.7416147
   942 | 5E9546   6198598   0.7389305
   943 | 5E3C72   6175858   0.7362196
   944 | 5DE2BF   6152895   0.7334822
   945 | 5D8829   6129705   0.7307178
   946 | 5D2CB0   6106288   0.7279263
   947 | 5CD052   6082642   0.7251074
   948 | 5C730C   6058764   0.7222610
   949 | 5C14DC   6034652   0.7193866
   950 | 5BB5C1   6010305   0.7164842
   951 | 5B55B8   5985720   0.7135534
   952 | 5AF4C0   5960896   0.7105942
   953 | 5A92D6   5935830   0.7076061
   954 | 5A2FF8   5910520   0.7045889
   955 | 59CC25   5884965   0.7015425
   956 | 59675A   5859162   0.6984665
   957 | 590196   5833110   0.6953609
   958 | 589AD6   5806806   0.6922252
   959 | 583318   5780248   0.6890593
   960 | 57CA5A   5753434   0.6858628
   961 | 57609A   5726362   0.6826355
   962 | 56F5D6   5699030   0.6793773
   963 | 568A0C   5671436   0.6760879
   964 | 561D3A   5643578   0.6727669
   965 | 55AF5D   5615453   0.6694142
   966 | 554074   5587060   0.6660295
   967 | 54D07C   5558396   0.6626124
   968 | 545F74   5529460   0.6591630
   969 | 53ED58   5500248   0.6556807
   970 | 537A28   5470760   0.6521654
   971 | 5305E0   5440992   0.6486168
   972 | 52907F   5410943   0.6450347
   973 | 521A02   5380610   0.6414187
   974 | 51A268   5349992   0.6377687
   975 | 5129AE   5319086   0.6340845
   976 | 50AFD2   5287890   0.6303656
   977 | 5034D2   5256402   0.6266119
   978 | 4FB8AB   5224619   0.6228231
   979 | 4F3B5C   5192540   0.6189990
   980 | 4EBCE2   5160162   0.6151392
   981 | 4E3D3B   5127483   0.6112436
   982 | 4DBC64   5094500   0.6073117
   983 | 4D3A5D   5061213   0.6033436
   984 | 4CB722   5027618   0.5993388
   985 | 4C32B1   4993713   0.5952970
   986 | 4BAD08   4959496   0.5912180
   987 | 4B2625   4924965   0.5871016
   988 | 4A9E06   4890118   0.5829475
   989 | 4A14A8   4854952   0.5787554
   990 | 498A09   4819465   0.5745250
   991 | 48FE27   4783655   0.5702561
   992 | 487101   4747521   0.5659486
   993 | 47E292   4711058   0.5616019
   994 | 4752DB   4674267   0.5572160
   995 | 46C1D7   4637143   0.5527905
   996 | 462F86   4599686   0.5483253
   997 | 459BE5   4561893   0.5438200
   998 | 4506F1   4523761   0.5392743
   999 | 4470A9   4485289   0.5346881
  1000 | 43D90B   4446475   0.5300611
  1001 | 434014   4407316   0.5253930
  1002 | 42A5C2   4367810   0.5206835
  1003 | 420A13   4327955   0.5159324
  1004 | 416D05   4287749   0.5111395
  1005 | 40CE95   4247189   0.5063044
  1006 | 402EC3   4206275   0.5014271
  1007 | 3F8D8B   4165003   0.4965070
  1008 | 3EEAEC   4123372   0.4915442
  1009 | 3E46E3   4081379   0.4865383
  1010 | 3DA16E   4039022   0.4814889
  1011 | 3CFA8D   3996301   0.4763962
  1012 | 3C523B   3953211   0.4712595
  1013 | 3BA878   3909752   0.4660788
  1014 | 3AFD41   3865921   0.4608537
  1015 | 3A5095   3821717   0.4555842
  1016 | 39A272   3777138   0.4502699
  1017 | 38F2D5   3732181   0.4449106
  1018 | 3841BD   3686845   0.4395062
  1019 | 378F27   3641127   0.4340562
  1020 | 36DB13   3595027   0.4285606
  1021 | 36257E   3548542   0.4230192
  1022 | 356E66   3501670   0.4174316
  1023 | 34B5CA   3454410   0.4117978
  1024 | 33FBA8   3406760   0.4061174
  1025 | 333FFE   3358718   0.4003904
  1026 | 3282CB   3310283   0.3946165
  1027 | 31C40C   3261452   0.3887954
  1028 | 3103C1   3212225   0.3829271
  1029 | 3041E7   3162599   0.3770112
  1030 | 2F7E7E   3112574   0.3710477
  1031 | 2EB983   3062147   0.3650364
  1032 | 2DF2F5   3011317   0.3589770
  1033 | 2D2AD3   2960083   0.3528694
  1034 | 2C611C   2908444   0.3467135
  1035 | 2B95CD   2856397   0.3405091
  1036 | 2AC8E6   2803942   0.3342559
  1037 | 29FA66   2751078   0.3279541
  1038 | 292A4A   2697802   0.3216031
  1039 | 285893   2644115   0.3152031
  1040 | 27853F   2590015   0.3087538
  1041 | 26B04D   2535501   0.3022553
  1042 | 25D9BB   2480571   0.2957071
  1043 | 25018A   2425226   0.2891095
  1044 | 2427B8   2369464   0.2824621
  1045 | 234C44   2313284   0.2757649
  1046 | 226F2D   2256685   0.2690178
  1047 | 219074   2199668   0.2622209
  1048 | 20B016   2142230   0.2553737
  1049 | 1FCE15   2084373   0.2484766
  1050 | 1EEA6E   2026094   0.2415292
  1051 | 1E0522   1967394   0.2345316
  1052 | 1D1E30   1908272   0.2274837
  1053 | 1C3598   1848728   0.2203856
  1054 | 1B4B5A   1788762   0.2132370
  1055 | 1A5F76   1728374   0.2060382
  1056 | 1971EC   1667564   0.1987891
  1057 | 1882BB   1606331   0.1914896
  1058 | 1791E4   1544676   0.1841397
  1059 | 169F67   1482599   0.1767396
  1060 | 15AB44   1420100   0.1692891
  1061 | 14B57C   1357180   0.1617885
  1062 | 13BE0F   1293839   0.1542376
  1063 | 12C4FE   1230078   0.1466367
  1064 | 11CA4A   1165898   0.1389859
  1065 | 10CDF3   1101299   0.1312851
  1066 | 0FCFFA   1036282   0.1235344
  1067 | 0ED060    970848   0.1157341
  1068 | 0DCF26    904998   0.1078842
  1069 | 0CCC4E    838734   0.0999849
  1070 | 0BC7D9    772057   0.0920364
  1071 | 0AC1C8    704968   0.0840387
  1072 | 09BA1D    637469   0.0759922
  1073 | 08B0DA    569562   0.0678971
  1074 | 07A600    501248   0.0597534
  1075 | 069991    432529   0.0515615
  1076 | 058B90    363408   0.0433216
  1077 | 047BFF    293887   0.0350341
  1078 | 036AE0    223968   0.0266991
  1079 | 025836    153654   0.0183170
  1080 | 014403     82947   0.0098881
  1081 | 002E4A     11850   0.0014126
  1082 | FF170E    -59634  -0.0071089
  1083 | FDFE52   -131502  -0.0156763
  1084 | FCE41A   -203750  -0.0242889
  1085 | FBC869   -276375  -0.0329465
  1086 | FAAB42   -349374  -0.0416486
  1087 | F98CAA   -422742  -0.0503948
  1088 | F86CA4   -496476  -0.0591846
  1089 | F74B35   -570571  -0.0680174
  1090 | F62860   -645024  -0.0768929
  1091 | F5042A   -719830  -0.0858104
  1092 | F3DE99   -794983  -0.0947694
  1093 | F2B7B0   -870480  -0.1037693
  1094 | F18F75   -946315  -0.1128095
  1095 | F065ED  -1022483  -0.1218895
  1096 | EF3B1E  -1098978  -0.1310084
  1097 | EE0F0D  -1175795  -0.1401657
  1098 | ECE1C0  -1252928  -0.1493607
  1099 | EBB33E  -1330370  -0.1585925
  1100 | EA838C  -1408116  -0.1678605
  1101 | E952B1  -1486159  -0.1771640
  1102 | E820B4  -1564492  -0.1865020
  1103 | E6ED9C  -1643108  -0.1958737
  1104 | E5B970  -1722000  -0.2052784
  1105 | E48438  -1801160  -0.2147150
  1106 | E34DFB  -1880581  -0.2241827
  1107 | E216C2  -1960254  -0.2336805
  1108 | E0DE94  -2040172  -0.2432075
  1109 | DFA57A  -2120326  -0.2527626
  1110 | DE6B7C  -2200708  -0.2623448
  1111 | DD30A5  -2281307  -0.2719530
  1112 | DBF4FC  -2362116  -0.2815862
  1113 | DAB88C  -2443124  -0.2912431
  1114 | D97B5F  -2524321  -0.3009225
  1115 | D83D7D  -2605699  -0.3106235
  1116 | D6FEF3  -2687245  -0.3203446
  1117 | D5BFCA  -2768950  -0.3300846
  1118 | D4800E  -2850802  -0.3398421
  1119 | D33FCA  -2932790  -0.3496158
  1120 | D1FF09  -3014903  -0.3594044
  1121 | D0BDD7  -3097129  -0.3692065
  1122 | CF7C41  -3179455  -0.3790206
  1123 | CE3A52  -3261870  -0.3888452
  1124 | CCF819  -3344359  -0.3986787
  1125 | CBB5A1  -3426911  -0.4085196
  1126 | CA72F9  -3509511  -0.4183663
  1127 | C9302E  -3592146  -0.4282172
  1128 | C7ED4F  -3674801  -0.4380704
  1129 | C6AA69  -3757463  -0.4479245
  1130 | C5678D  -3840115  -0.4577774
  1131 | C424C8  -3922744  -0.4676275
  1132 | C2E22B  -4005333  -0.4774729
  1133 | C19FC5  -4087867  -0.4873117
  1134 | C05DA8  -4170328  -0.4971418
  1135 | BF1BE3  -4252701  -0.5069615
  1136 | BDDA87  -4334969  -0.5167686
  1137 | BC99A6  -4417114  -0.5265610
  1138 | BB5952  -4499118  -0.5363367
  1139 | BA199C  -4580964  -0.5460935
  1140 | B8DA98  -4662632  -0.5558290
  1141 | B79C59  -4744103  -0.5655411
  1142 | B65EF1  -4825359  -0.5752276
  1143 | B52274  -4906380  -0.5848861
  1144 | B3E6F7  -4987145  -0.5945140
  1145 | B2AC8E  -5067634  -0.6041090
  1146 | B1734E  -5147826  -0.6136687
  1147 | B03B4C  -5227700  -0.6231904
  1148 | AF049E  -5307234  -0.6326716
  1149 | ADCF5B  -5386405  -0.6421095
  1150 | AC9B98  -5465192  -0.6515017
  1151 | AB696D  -5543571  -0.6608452
  1152 | AA38F2  -5621518  -0.6701372
  1153 | A90A3D  -5699011  -0.6793751
  1154 | A7DD68  -5776024  -0.6885557
  1155 | A6B28B  -5852533  -0.6976763
  1156 | A589C0  -5928512  -0.7067337
  1157 | A4631F  -6003937  -0.7157251
  1158 | A33EC3  -6078781  -0.7246472
  1159 | A21CC6  -6153018  -0.7334969
  1160 | A0FD43  -6226621  -0.7422711
  1161 | 9FE056  -6299562  -0.7509663
  1162 | 9EC619  -6371815  -0.7595795
  1163 | 9DAEAA  -6443350  -0.7681072
  1164 | 9C9A25  -6514139  -0.7765459
  1165 | 9B88A6  -6584154  -0.7848923
  1166 | 9A7A4B  -6653365  -0.7931429
  1167 | 996F33  -6721741  -0.8012940
  1168 | 98677A  -6789254  -0.8093421
  1169 | 976341  -6855871  -0.8172835
  1170 | 9662A5  -6921563  -0.8251146
  1171 | 9565C8  -6986296  -0.8328314
  1172 | 946CC7  -7050041  -0.8404304
  1173 | 9377C5  -7112763  -0.8479074
  1174 | 9286E1  -7174431  -0.8552588
  1175 | 919A3D  -7235011  -0.8624805
  1176 | 90B1FB  -7294469  -0.8695685
  1177 | 8FCE3B  -7352773  -0.8765188
  1178 | 8EEF22  -7409886  -0.8833272
  1179 | 8E14D0  -7465776  -0.8899899
  1180 | 8D3F6A  -7520406  -0.8965023
  1181 | 8C6F12  -7573742  -0.9028604
  1182 | 8BA3ED  -7625747  -0.9090599
  1183 | 8ADE1E  -7676386  -0.9150965
  1184 | 8A1DCB  -7725621  -0.9209658
  1185 | 896317  -7773417  -0.9266635
  1186 | 88AE28  -7819736  -0.9321852
  1187 | 87FF24  -7864540  -0.9375262
  1188 | 87562F  -7907793  -0.9426824
  1189 | 86B370  -7949456  -0.9476490
  1190 | 86170D  -7989491  -0.9524215
  1191 | 85812D  -8027859  -0.9569954
  1192 | 84F1F7  -8064521  -0.9613658
  1193 | 846990  -8099440  -0.9655285
  1194 | 83E821  -8132575  -0.9694785
  1195 | 836DD0  -8163888  -0.9732113
  1196 | 82FAC6  -8193338  -0.9767220
  1197 | 828F29  -8220887  -0.9800061
  1198 | 822B23  -8246493  -0.9830586
  1199 | 81CED9  -8270119  -0.9858750
  1200 | 817A75  -8291723  -0.9884504
